OTU_ID	1	2	3	4	5	6	7	8	9	10	11	12	13	Frequency
4364	0	0	1	0	0	0	0	6	1	4	4	3	0	6
3582	0	0	0	0	0	0	1	2	7	6	0	2	1	6
1183	2	0	2	0	1	3	10	0	2	0	0	0	0	6
2526	0	2	8	3	0	1	3	0	0	0	0	4	0	6
5001	0	0	0	0	0	0	0	2	6	5	5	1	4	6
2302	1	8	0	5	8	1	1	0	0	0	0	0	0	6
3828	5	1	1	0	0	0	10	0	0	1	0	0	11	6
5339	0	0	0	0	0	0	7	3	6	0	4	5	5	6
3	0	0	0	0	0	0	0	3	2	4	5	14	2	6
4218	0	1	15	1	0	5	8	0	0	0	0	1	0	6
2353	0	0	6	0	0	6	1	0	1	0	0	12	6	6
2861	7	1	0	0	0	0	2	8	0	10	0	0	4	6
4301	0	0	0	0	0	0	0	7	1	3	9	9	4	6
5291	0	15	1	0	0	5	0	0	8	0	0	2	2	6
2529	4	5	20	7	0	0	1	0	0	1	0	0	0	6
5067	0	0	0	0	0	0	0	10	4	5	7	10	4	6
4962	0	0	0	0	0	2	7	1	8	29	0	2	0	6
3445	9	2	1	35	1	2	0	0	0	0	0	0	0	6
3234	0	0	8	0	0	0	4	5	0	0	16	16	2	6
753	0	2	1	0	0	0	0	9	20	16	0	3	0	6
3802	0	0	0	0	0	1	6	0	4	26	0	4	11	6
440	0	0	6	0	0	31	1	0	6	4	0	0	5	6
30	0	0	0	0	0	1	7	0	3	2	37	0	6	6
5254	0	0	4	0	0	9	1	0	18	23	0	0	3	6
29	0	0	1	0	5	10	37	3	0	0	0	0	3	6
104	0	0	2	0	0	0	0	7	19	0	6	21	5	6
3969	0	0	1	0	0	0	1	0	14	1	0	39	5	6
1278	0	0	0	0	46	2	4	0	1	0	32	0	18	6
4896	0	22	0	0	0	0	0	0	5	14	3	30	31	6
456	21	43	0	0	0	0	22	4	0	1	0	0	23	6
40	0	0	31	0	6	1	9	0	20	0	0	67	0	6
261	0	0	0	0	0	11	3	107	0	1	0	8	10	6
42	24	8	8	0	0	0	9	0	0	0	0	21	85	6
53	0	0	0	0	0	0	1	13	36	10	46	59	0	6
253	0	5	0	0	0	0	0	98	1	7	8	0	74	6
305	0	0	0	0	0	44	4	20	54	15	0	59	0	6
4734	21	0	9	90	0	27	0	9	59	0	0	0	0	6
72	0	2	86	13	0	82	0	25	0	0	0	0	11	6
171	10	8	0	123	37	8	38	0	0	0	0	0	0	6
2338	0	0	1	0	0	0	0	78	16	3	84	93	0	6
119	0	1	0	0	1	22	15	0	7	0	0	0	270	6
35	0	0	0	0	32	0	5	0	190	50	3	0	86	6
93	63	17	0	46	147	144	0	3	0	0	0	0	0	6
55	47	40	4	43	44	0	274	0	0	0	0	0	0	6
212	0	0	21	0	0	10	0	128	24	0	374	20	0	6
4118	4	36	0	0	55	0	2	0	465	0	0	0	44	6
153	0	0	10	0	88	0	0	19	112	541	0	17	0	6
100	0	0	43	0	0	0	0	28	532	4	0	57	205	6
4740	108	96	21	36	807	0	66	0	0	0	0	0	0	6
21	0	0	0	0	0	0	6	1098	1	0	65	19	104	6
2896	0	0	5	0	0	0	0	446	109	11	582	528	0	6
5008	2	2	0	72	1786	0	9	0	0	0	0	1	0	6
62	0	0	92	0	0	94	0	206	380	82	0	0	1149	6
4751	1548	313	12	3	160	0	1	0	0	0	0	0	0	6
5481	0	1	2	0	0	1	1	0	1	1	0	0	3	7
2311	4	0	0	0	1	1	1	1	1	3	0	0	0	7
5320	1	0	0	0	1	1	1	0	1	6	0	0	1	7
4745	0	0	0	0	3	1	2	3	0	2	0	1	1	7
4738	1	0	0	1	0	3	1	1	3	7	0	0	0	7
1665	2	4	0	2	3	3	2	0	0	0	0	0	1	7
5044	2	4	0	4	3	2	1	0	0	0	0	1	0	7
2596	1	2	3	9	0	1	0	1	0	0	0	0	1	7
2725	7	5	2	2	0	3	0	0	1	1	0	0	0	7
2597	0	0	1	0	0	0	1	0	1	1	3	6	8	7
4912	3	5	0	5	1	5	1	0	0	0	0	1	0	7
4902	2	3	10	2	0	2	1	0	0	0	0	0	1	7
3583	5	3	0	0	0	1	1	6	0	5	0	0	1	7
4238	0	0	10	1	0	3	3	2	0	0	2	2	0	7
2636	0	0	9	3	0	3	3	0	0	1	1	3	0	7
2810	0	0	7	1	0	2	4	1	0	0	2	6	0	7
5102	1	1	0	1	0	0	14	1	2	0	0	5	0	7
3043	0	0	0	1	3	1	5	6	2	10	0	0	0	7
2261	0	4	1	7	11	4	2	0	0	0	0	2	0	7
1001	2	5	0	3	3	3	12	0	0	0	0	5	0	7
3755	0	0	2	0	0	2	2	0	14	15	0	1	1	7
5497	0	0	0	0	4	1	5	0	1	9	0	1	16	7
4289	0	0	1	0	0	5	2	0	3	2	0	10	15	7
2303	3	11	0	10	8	5	0	1	0	0	0	2	0	7
5300	0	0	0	0	0	1	9	14	5	0	2	7	6	7
4774	8	2	23	7	0	1	0	0	2	1	0	0	0	7
5476	2	0	4	0	1	6	4	0	14	15	0	0	0	7
697	31	10	1	0	1	0	1	0	0	2	0	0	1	7
4335	0	0	1	0	0	0	0	16	7	2	9	19	1	7
11	10	6	1	2	17	0	18	0	0	0	0	0	2	7
5382	0	14	0	0	12	6	3	0	14	3	0	0	7	7
2297	3	0	0	0	0	3	1	7	20	9	0	20	0	7
394	2	3	2	47	0	1	8	0	1	0	0	0	0	7
636	0	0	0	0	0	0	20	2	3	2	3	18	16	7
3655	16	11	32	6	3	0	2	0	0	0	0	0	1	7
451	21	41	0	6	0	1	11	2	0	0	0	0	3	7
65	0	3	1	0	0	0	0	0	3	3	5	25	48	7
3687	4	5	0	27	27	4	24	0	0	0	0	0	1	7
5119	39	27	0	1	24	34	12	0	0	18	0	0	0	7
907	0	1	0	1	0	52	0	6	100	1	0	0	13	7
631	0	0	0	1	16	1	0	5	0	0	1	143	9	7
3127	4	0	0	0	0	0	0	14	47	27	10	119	2	7
85	4	0	0	3	0	122	17	0	0	0	17	62	9	7
4820	2	0	0	3	35	2	207	0	0	8	0	0	1	7
270	1	2	5	4	0	1	0	249	0	2	0	0	0	7
323	4	3	0	0	0	0	0	15	8	3	4	0	239	7
5239	20	0	1	1	3	135	0	121	0	0	0	4	0	7
172	49	18	0	20	36	64	59	0	0	125	0	0	0	7
173	4	1	0	0	395	12	5	0	0	2	0	0	5	7
43	71	49	0	0	0	1	22	86	0	106	0	0	100	7
2094	49	55	283	93	0	2	0	2	0	1	0	0	0	7
68	0	0	0	1	0	116	0	328	33	0	114	54	333	7
5113	0	0	279	0	0	304	0	21	3405	5485	839	133	0	7
4654	2	1	1	0	1	4	1	1	0	4	0	0	0	8
2534	0	1	8	1	0	1	1	1	0	0	1	2	0	8
5437	1	5	0	0	1	3	1	0	0	1	0	1	5	8
4733	1	2	0	2	3	3	5	2	0	2	0	0	0	8
5042	0	2	0	1	3	1	10	1	1	2	0	0	0	8
13	0	0	0	0	1	0	6	2	4	1	2	3	4	8
2018	1	0	3	0	0	6	2	2	1	7	0	0	3	8
2	0	0	3	1	0	1	5	2	0	0	4	5	6	8
2031	0	2	0	0	1	0	2	1	2	18	0	1	1	8
438	5	3	8	3	1	4	2	0	0	2	0	0	0	8
5048	1	0	0	2	7	0	5	4	3	6	0	1	0	8
4240	0	0	1	2	0	1	2	0	1	1	0	7	21	8
3032	3	2	1	1	13	4	12	0	0	0	0	0	1	8
3547	5	5	2	5	5	3	11	0	0	0	0	0	2	8
2681	3	1	15	12	0	1	0	0	1	1	0	0	4	8
4965	5	5	3	10	11	4	1	0	0	0	0	3	0	8
4338	0	8	1	19	8	2	1	0	0	0	0	2	1	8
61	0	3	6	0	0	1	10	1	0	6	9	0	7	8
3650	0	0	0	1	0	4	5	1	1	3	0	22	6	8
1338	1	6	3	0	0	0	0	12	11	5	0	2	3	8
914	3	9	1	14	10	4	0	1	0	0	0	2	0	8
3671	0	2	1	5	20	3	13	0	0	1	0	0	3	8
4164	3	0	2	0	1	5	2	0	17	26	0	0	2	8
46	1	5	6	0	0	0	0	17	29	1	0	6	3	8
2182	5	7	1	43	3	2	9	0	0	0	0	0	2	8
2329	10	4	5	1	12	8	21	0	0	0	0	0	11	8
3663	14	28	4	12	0	7	0	1	6	2	0	0	0	8
132	6	7	11	0	0	3	0	0	13	3	0	26	16	8
107	61	0	2	0	0	0	1	0	5	6	3	12	1	8
4765	4	35	6	37	37	11	0	1	0	0	0	3	0	8
3585	0	0	0	1	0	0	6	93	28	32	7	48	10	8
152	6	16	0	1	188	9	3	0	20	7	0	0	0	8
227	99	18	68	0	0	16	0	43	2	2	0	54	0	8
3822	19	0	0	0	0	0	5	5	172	119	23	58	5	8
57	0	89	552	2	0	0	38	24	50	9	0	0	8	8
34	0	0	15	0	0	0	66	10	20	178	306	667	231	8
4252	0	0	21	0	0	0	15	528	195	184	35	417	115	8
5551	0	4	19	0	0	0	17	0	32	38	7	52	1377	8
4191	0	71	1	3	0	0	1	5	16	62	0	0	2098	8
5482	8	190	404	0	0	0	0	720	822	58	0	133	48	8
4785	393	233	0	3	0	2	117	542	0	563	0	0	621	8
5091	0	166	44	217	0	1382	123	445	0	773	0	22	0	8
5210	0	4	9	0	0	12	194	0	40	12	2858	0	190	8
2533	1	1	1	2	0	3	0	2	1	2	0	0	3	9
5015	4	3	9	3	1	1	0	1	2	0	0	0	1	9
4933	0	3	0	3	5	2	6	6	2	1	0	1	0	9
5068	2	3	0	7	1	1	22	0	1	1	0	2	0	9
3686	1	0	3	9	6	9	0	7	1	2	0	0	5	9
0	0	0	14	8	0	4	5	6	1	0	2	3	1	9
5018	0	0	0	4	3	1	12	5	2	17	0	1	1	9
3596	5	9	2	13	8	6	2	2	0	0	0	2	0	9
4772	0	2	0	2	13	2	16	12	5	16	0	2	0	9
5086	4	23	3	12	23	3	2	8	0	0	0	11	0	9
192	0	11	16	28	0	10	0	15	28	21	1	0	7	9
110	7	31	1	1	473	3	1	0	4	0	0	1	0	9
3604	0	73	0	0	41	0	6	12	26	39	11	304	227	9
116	0	0	0	1	0	9	19	243	12	2	263	116	86	9
88	9	51	99	105	215	76	194	0	73	0	0	142	0	9
4942	151	0	65	644	1	183	0	55	358	1	0	0	1	9
4272	0	74	20	13	1	9	1	1336	0	32	0	0	808	9
3936	0	7	3	27	19	2546	74	5	0	0	11	7	0	9
31	44	0	182	0	40	564	126	0	1515	1807	0	13	166	9
4966	2	5	12	4	0	4	1	1	1	3	0	0	1	10
5359	0	0	2	13	0	2	5	4	1	1	2	10	2	10
4749	2	2	2	5	1	7	3	0	3	10	0	0	10	10
5473	1	3	1	1	1	1	5	0	1	0	45	2	0	10
3549	5	5	21	9	0	6	1	1	5	2	0	0	7	10
2282	8	10	26	10	0	7	1	5	1	3	0	0	1	10
485	0	0	1	1	0	1	28	4	2	2	7	14	13	10
5080	1	3	0	1	16	5	8	20	12	17	0	0	1	10
197	5	0	5	6	0	63	6	0	25	5	3	1	1	10
4808	3	4	2	5	21	5	35	17	16	26	0	0	0	10
4	3	0	5	1	3	14	10	8	27	77	0	6	0	10
4800	14	65	2	59	54	18	2	10	0	0	0	11	1	10
178	11	76	24	0	36	4	10	0	7	35	0	4	70	10
137	18	7	17	4	94	0	154	6	3	7	3	0	0	10
162	1	0	4	0	0	9	1	12	120	10	30	83	52	10
4910	32	89	5	77	84	35	21	11	0	0	0	22	1	10
5	32	130	11	115	188	25	9	52	0	0	0	17	1	10
5560	2	1	26	0	0	0	6	12	110	41	120	281	65	10
5069	61	177	19	120	150	58	63	8	0	0	0	20	6	10
4830	6	33	2	185	30	37	73	8	2	0	0	391	0	10
5010	80	322	35	266	212	133	21	20	0	0	0	60	1	10
3536	12	29	0	0	0	40	27	97	235	294	193	287	130	10
5522	1254	34	13	89	41	0	19	0	29	80	0	662	1	10
5176	0	0	11	0	14	19	523	582	481	67	190	650	469	10
25	0	2	93	71	0	257	159	22	146	193	0	1462	1036	10
884	14	5	4	4	7	10	4	6	5	9	0	0	4	11
2536	7	7	21	10	4	8	1	3	1	6	0	0	9	11
3453	2	1	1	11	46	3	14	9	3	7	0	0	6	11
5125	10	1	19	9	2	21	1	20	11	13	0	0	21	11
216	0	3	3	4	28	0	1	79	17	11	3	1	27	11
4892	17	53	1	62	42	21	3	4	1	0	0	10	1	11
18	0	8	66	3	37	5	17	105	1	0	54	436	12	11
5116	0	11	59	6	26	0	19	324	196	96	32	26	14	11
3163	1145	863	168	193	9	408	52	100	634	138	0	10	0	11
2850	470	419	2431	669	12	28	5	8	8	29	0	0	22	11
4918	45	2	64	0	90	354	335	994	2005	3664	0	1811	97	11
4792	2628	9608	846	8422	7175	3276	857	582	2	0	0	1913	127	11
2764	4	6	2	4	8	4	13	6	1	23	0	1	1	12
5072	2	7	3	3	15	15	14	18	10	17	0	1	2	12
5016	6	24	4	1	114	28	146	11	0	184	3	16	271	12
1	11	15	56	58	22	417	14	283	16	37	0	15	19	12
5423	147	1205	29	10	147	297	93	15	446	129	0	174	907	12
5550	640	451	304	279	2049	606	2211	8	8	0	2	1	467	12
5090	455	48	1060	336	231	1602	228	582	662	1225	1	0	1522	12
